send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-09-30,2025-09-29,14-214310,I,2025,"Jl. Lintas Sumatera, Aek Merbatu Kab. Labuhanbatu Utara",Kab Labuhan Bt Utara,,SBM Sibolga III Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,78.55,94.00,61.67,90.87,95.50,38.10,Basic,Izin Prinsip,"Jalur Fast Track, Izin Prinsip, NFR"
2025-09-28,2025-09-27,13-214104,I,2025,"Jl. Lintas Sumatera, Damuli",Kab Labuhan Bt Utara,,SBM Sibolga III Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,64.8,76.78,34.82,84.53,93.50,40.00,Basic,"PELUMAS, Izin Prinsip","PELUMAS, Izin Prinsip, Jalur Fast Track, NFR"
2025-09-29,2025-09-27,14-214231,I,2025,"Jl. Lintas Sumatera, Ds. Asam Jawa",Kab Labuhan Bt Sel,DODO,SBM Sibolga III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.17,83.33,98.99,94.90,100.00,64.90,Pasti Pas Good,,NFR
2025-09-27,2025-09-27,14-284653,I,2025,Jl. Pekanbaru - Bangkinang KM.40,Kab Kampar,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.07,92.67,99.09,93.59,95.00,63.30,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-27,24-31343,II,2025,Jl. Jend. Sudirman,Kab Muara Enim,DODO,SBM Sumsel II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.21,96.22,100.00,94.60,95.50,48.10,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-29,2025-09-27,24-30738,II,2025,Jl.Palembang-Jambi Km.206 ,Kab Musi Banyuasin,DODO,SBM Sumsel I Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,89.15,97.33,100.00,85.05,89.00,40.96,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-27,14-284699,I,2025,Jl.Kubang Raya Desa Tambang,Kab Kampar,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.77,92.00,100.00,91.60,99.00,49.50,Pasti Pas Good,,NFR
2025-09-27,2025-09-27,14-214260,I,2025,"Jl. Lintas Sumatera, Kampung Beringin Kota Pinang",Kab. Labuhan Batu,DODO,SBM Sibolga III Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,92.16,88.67,100.00,95.90,100.00,63.76,Pasti Pas Good,,NFR
2025-09-27,2025-09-27,24-311125,II,2025,"Jl. Jend. Sudirman No. 52, Prabumulih",PRABUMULIH,DODO,SBM Sumsel III Fuel,Re-CAE2,TAGE1,CERTIFIED,NOT CERTIFIED,92.34,96.22,100.00,92.52,98.00,50.93,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-26,24-31448,II,2025,DESA TANJUNG BARU KEC.MERAPI LAHAT,LAHAT,DODO,SBM Sumsel II Fuel,TAG2,TAG3,CERTIFIED,CERTIFIED,93.97,96.67,100.00,91.88,100.00,65.86,Pasti Pas Good,,
2025-09-27,2025-09-26,13-214103,I,2025,Jalan Lintas Sumatera-Riau KM. 360 Kel. Aek Batu Labuhan Batu Selatan,Kab Labuhan Bt Sel,CODO I,SBM Sibolga III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.86,88.67,99.09,89.25,92.00,54.80,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-26,13-283615,I,2025,JL. RAYA LUBUK JAMBI TELUK KUANTAN,Kab Pelalawan,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.29,96.67,100.00,92.70,99.00,48.50,Pasti Pas Good,,NFR
2025-09-27,2025-09-26,24-314191,II,2025,"JL. Lubuk Beringin, Kel Manggul Kab Lahat",LAHAT,DODO,SBM Sumsel II Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,90.26,92.22,96.97,90.83,100.00,53.56,Pasti Pas Good,,NFR
2025-09-27,2025-09-26,54-86303,V,2025,Jl. Prof WZ Yohanes,Kab Ende,,SBM NTT II Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,74.78,85.44,52.59,89.65,91.50,58.93,Basic,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-26,14-202140,I,2025,JL.A.R.HAKIM M E D A N,Kota Medan,DODO,SBM Medan I Fuel,TAG1,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,86.79,88.22,84.67,98.47,92.00,61.40,Basic,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-26,24-306137,II,2025,Jl. Raya Palembang Prabumulih,Kab Ogan Ilir,DODO,SBM Sumsel III Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,89.2,84.33,98.99,90.42,100.00,61.23,Pasti Pas Good,,NFR
2025-09-27,2025-09-26,24-306100,II,2025,Jl. Palembang-Indralaya No.28,Kab Ogan Ilir,DODO,SBM Sumsel III Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,87.07,92.67,100.00,91.10,65.00,45.56,Pasti Pas Good,,NFR
2025-09-27,2025-09-26,24-31445,II,2025,DESA KOTA RAYA LAHAT,LAHAT,DODO,SBM Sumsel II Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,71.72,77.11,70.76,77.15,83.50,25.06,Basic,"PELUMAS, Izin Prinsip","PELUMAS, Jalur Fast Track, Izin Prinsip, NFR"
2025-09-26,2025-09-25,13-293617,I,2025,"jl.Lintas Rengat - Pekanbaru km 156-161,Desa Banjar Balam,kec Lirik",Kab Indragiri Hulu,,SBM Riau III Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.27,91.33,100.00,92.32,97.00,46.88,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-25,24-35133,II,2010,Jl. Sukarno Hatta Km. 17,Kota Bandar Lampung,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87,85.67,95.64,89.88,89.00,57.30,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-25,14-214292,I,2025,"Jl. Lintas Langga Payung, Ds Sabungan",Kab Labuhan Bt Sel,DODO,SBM Sibolga III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.85,92.67,96.35,91.38,86.00,62.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-25,24-30734,II,2025,Jl.Palembang-Jambi km.16,Kab Banyuasin,DODO,SBM Sumsel I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,87.21,88.67,100.00,85.84,97.00,37.56,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-25,14-283681,I,2025,Jl.Lintas Timur Km.55 Pelalawan,Kab Pelalawan,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.11,95.67,100.00,91.40,97.00,44.30,Pasti Pas Good,,NFR
2025-09-27,2025-09-25,14-271517,I,2025,"Jl. Padang-Bukittinggi, Palapa",Kab Padang Pariaman,DODO,SBM Sumatera Barat I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.27,91.67,99.09,92.36,87.50,48.08,Pasti Pas Good,,NFR
2025-09-27,2025-09-25,14-283691,I,2025,Jl. Lintas Timur Desa. Ukui Kab.Pelalawan,Kab Pelalawan,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.34,96.67,100.00,91.17,96.00,54.88,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-25,21-30622,II,2025,"Jalan TOL Lamping - Palembang KM.311 Pedamaran, Ogan Komering Ilir",OGAN KOMERING ILIR,COCO,SBM Sumsel III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.54,91.67,99.09,90.54,98.00,43.90,Pasti Pas Good,,NFR
2025-09-26,2025-09-25,24-35563,II,2025,"Jl. Trans Sumatra, Kalianda",Kab Lampung Selatan,DODO,SBM Lampung I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,85.9,86.67,99.04,85.90,90.00,39.93,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-25,24-35243,II,2025,Jl. Yos Sudarso Way Lunik,Kota Bandar Lampung,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,82.68,84.33,94.96,85.56,82.00,35.91,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-09-27,2025-09-25,14-283692,I,2025,Jl. Langgam KM. 5 Pkl. Kerinci,Kab Pelalawan,DODO,SBM Riau III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,91.96,96.67,100.00,93.07,95.00,48.48,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-10-13,2025-09-25,14-264566,I,2025,Jl. Padang - Bukittinggi Desa Ladang Laweh,Kab Agam,DODO,SBM Sumatera Barat I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,88.59,90.89,100.00,85.36,95.00,48.08,Pasti Pas Good,,NFR
2025-09-27,2025-09-25,14-291711,I,2025,Jl. Permaisuri Tg. Uban - Bintan,Kab. Bintan,DODO,SBM Kepulauan Riau I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,92.92,96.67,99.09,91.80,94.00,64.31,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-25,24-38203,II,2025,Jl. Air Sebakul Kota Bengkulu,Kota Bengkulu,DODO,SBM Bengkulu I Fuel,Re-CAE3,BOA1,NOT CERTIFIED,NOT CERTIFIED,84.41,78.89,99.04,87.45,97.50,40.96,Basic,,NFR
2025-09-27,2025-09-25,14-2031161,I,2025,"Jl. Medan-Berastagi Km.56 Sibolangit, Deliserdang",Kab Deli Serdang,DODO,SBM Medan II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.25,82.00,100.00,88.30,94.50,55.36,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-25,14-284606,I,2025,Jl. Lintas Pekanbaru - Kuansing No.11 Ds. Lubuk Sakat Kec. Perhentian Raja,Kab.Kampar,DODO,SBM Riau I Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,77.34,81.78,71.25,74.70,97.50,55.31,Basic,,NFR
2025-09-27,2025-09-25,14-284655,I,2025,"Jl.Lintas Timur Sp.Pulai,Ukui",Kab Pelalawan,,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.7,94.33,100.00,91.09,95.00,46.88,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-25,14-286141,I,2025,Jl. Pekanbaru-Duri KM.83 Kandis,Kab Siak,DODO,SBM Riau I Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,89.69,92.22,96.17,91.44,98.00,51.18,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-25,14-2031143,I,2025,Jl.Besar Tanjung Anom,Kab Deli Serdang,DODO,SBM Medan II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.58,88.33,96.17,93.75,96.00,58.86,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-27,2025-09-25,14-284633,I,2025,Jl.Lintas Timur-Pangkalan Kerinci,Kab Pelalawan,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.54,94.33,100.00,91.54,98.00,51.41,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-25,2025-09-25,63-70802,VI,2025,"JL. A. Yan 50, Sungai Jelai, Pelaihari",Kab Tanah Laut,,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.26,82.33,99.04,91.66,88.00,47.05,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-27,2025-09-25,24-309189,II,2025,Jl. Lintas Timur Palembang - Jambi KM 121,MUSI BANYUASIN,DODO,SBM Sumsel I Fuel,DAG3,DAGE,CERTIFIED,NOT CERTIFIED,90.13,92.67,99.04,93.86,97.00,41.41,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-25,2025-09-25,24-35240,II,2025,"Jl. Alamsyah Ratu Prawira Negara, Srengsem",Kota Bandar Lampung,DODO,SBM Lampung I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,86.78,82.33,99.04,90.29,92.00,50.93,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-24,14-261557,I,2025,Jl. Bypass Pulai Anak Air Bukittinggi,Kota Bukit Tinggi,DODO,SBM Sumatera Barat II Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,90.95,91.89,100.00,91.90,98.00,52.30,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-25,2025-09-24,21-35313,II,2025,Jl. Tol bakauheni Terbanggi Besar Km. 87 B,Kab Lampung Selatan,COCO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.19,81.67,99.13,91.95,92.00,63.30,Pasti Pas Good,,
2025-09-27,2025-09-24,14-288626,I,2025,Jl. Lintas Duri-Dumai Km.6 Desa Balai Makam,Kab Bengkalis,DODO,SBM Riau II Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,52.03,44.78,60.52,52.16,67.00,25.06,Basic,"APAB, Jalur Fast Track, PELUMAS, Izin Prinsip, Salam, Nol","NFR, APAB, Jalur Fast Track, PELUMAS, Izin Prinsip, Salam, Nol"
2025-09-26,2025-09-24,14-285679,I,2025,Jl.Raya Tandun - Rokan Hulu,Kab Rokan Hulu,,SBM Riau II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.95,92.67,100.00,92.29,95.00,51.98,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-25,2025-09-24,24-35244,II,2025,"Jl. Gatot Subroto, Garuntang",Kota Bandar Lampung,DODO,SBM Lampung I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,84.02,86.67,84.48,90.68,94.50,50.93,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-24,14-214263,I,2025,"Jl. Lintas Sumatera, Pinang Awan",Kab. Labuhan Batu,DODO,SBM Sibolga III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,89.83,92.67,100.00,91.35,86.00,51.60,Pasti Pas Good,,NFR
2025-09-26,2025-09-24,24-36368,II,2025,JL. LINTAS TIMUR SUMATERA JAMBI RT.,Kab Muara Jambi,DODO,SBM Jambi I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,83.52,84.67,99.04,81.35,90.00,30.36,Basic,PELUMAS,"PELUMAS, NFR"
2025-09-25,2025-09-24,33-40201,III,2025,"JALAN TOL PURBALEUNYI KM. 148,9 DES",Kab Bandung,CODO I,SBM Bandung II Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,79.84,65.00,95.44,90.58,89.00,50.18,Basic,HP,"HP, NFR"
2025-09-25,2025-09-24,34-46131,III,2025,Jl. Siliwangi No. 29,Kota Tasikmalaya,DODO,SBM Bandung IV Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,86.1,81.67,100.00,89.08,88.00,49.56,Pasti Pas Good,,"Produk JBU, NFR"
2025-09-26,2025-09-24,14-2846107,I,2025,Jl. Pekanbaru - Kuantan singingi Km.30,Kab Kampar,DODO,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.27,92.67,100.00,93.13,100.00,48.48,Pasti Pas Good,,NFR
2025-09-25,2025-09-24,64-78306,VI,2025,Jl.Raya Sungai Purun Kabupaten Mempawah,Kab Mempawah,DODO,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.22,83.67,99.04,93.01,98.00,40.08,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-24,44-53401,IV,2025,"Jl. Pemuda No. 76, Banjarnegara",Kab Banjarnegara,DODO,SBM Tegal IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.58,97.67,100.00,93.10,94.00,62.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-25,2025-09-24,34-40520,III,2025,Jl. Raya Barat Cimahi No. 689,Kota Cimahi,DODO,SBM Bandung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.8,81.67,96.17,93.18,99.00,69.20,Pasti Pas Good,,
2025-09-25,2025-09-24,34-40338,III,2025,Jl. Raya Kamasan No.280 Banjaran,Kab Bandung,DODO,SBM Bandung II Fuel,TAGE1,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,84.37,86.67,82.48,90.53,92.00,63.30,Basic,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-24,13-251503,I,2025,Jl. Raya By Pass Padang,Kota Padang,CODO I,SBM Sumatera Barat I Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,92,91.67,100.00,95.55,90.00,63.90,Pasti Pas Excellent,,
2025-09-25,2025-09-24,14-283666,I,2025,"Jl. Lintas Timur Km. 58, Pangkalan Kerinci",Kab Pelalawan,DODO,SBM Riau III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.22,82.33,100.00,93.60,95.00,53.00,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-24,24-32162,II,2025,"Ds. Batu Belang, Muara Dua",OGAN KOMERINGULU SEL,DODO,SBM Sumsel III Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,90.56,96.67,100.00,94.57,88.00,38.36,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-24,54-87202,V,2025,DS RADAMATA,Sumba barat daya,DODO,SBM NTT I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,66.98,70.67,57.26,76.69,95.50,38.50,Basic,Trims,"Trims, Jalur Fast Track, NFR"
2025-09-26,2025-09-24,13-263508,I,2025,"Jl. Pasaman Barat - Medan, Kampung Baru",Kab. Pasaman Barat,CODO I,SBM Sumatera Barat I Fuel,Re-CAE3,BOA1,NOT CERTIFIED,NOT CERTIFIED,76.63,92.22,69.33,77.46,94.00,33.06,Basic,Izin Prinsip,"Jalur Fast Track, Izin Prinsip, NFR"
2025-09-25,2025-09-24,54-601100,V,2025,Jl. Ngagel No. 185,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,93.05,90.67,100.00,92.79,99.00,74.00,Pasti Pas Excellent,,
2025-09-26,2025-09-24,24-36607,II,2025,Jl. Jambi Bulian Sungai Duren,Kab Muara Jambi,DODO,SBM Jambi I Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,66.91,81.11,56.34,74.10,76.00,20.73,Basic,"Izin Prinsip, PELUMAS","Produk JBU, Izin Prinsip, NFR, PELUMAS"
2025-09-26,2025-09-24,24-307134,II,2025,Jl. Lintas Palembang Jambi Ds.Sukajaya,Kab Musi Banyuasin,DODO,SBM Sumsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.61,92.67,100.00,93.06,95.00,46.88,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-24,14-284605,I,2025,JL.Raya Ujung Batu Kab.Rokan Hulu,Kab Rokan Hulu,DODO,SBM Riau II Fuel,Re-CAE1,Re-CAE2,NOT CERTIFIED,NOT CERTIFIED,73.92,83.56,59.75,88.51,94.50,39.65,Basic,HP,"Jalur Fast Track, NFR, HP"
2025-09-25,2025-09-24,34-12113,III,2025,Jl. Pangeran Antasari,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,90.38,85.00,100.00,91.67,99.00,66.50,Pasti Pas Excellent,,
2025-09-26,2025-09-24,43-53410,IV,2025,"Jl. Raya Banjarnegara-Karangkobar KM.6. Desa Petambakan, Kec. Madukara",Kab Banjarnegara,,SBM Tegal IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.39,97.67,100.00,93.20,97.00,57.46,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-09-25,2025-09-24,64-70808,VI,2025,"Jl. Ahmad Yani km 99, kec. Jorong, Kab. Tanah Laut, Kalimantan Selatan",Kab Tanah Laut,,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.01,82.33,99.04,91.40,93.00,40.13,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-09-26,2025-09-24,14-262544,I,2025,Desa Sarilamak Harau Tanjung Pati,Kab Lima Puluh Kota,DODO,SBM Sumatera Barat II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.58,92.33,100.00,91.00,96.00,60.80,Pasti Pas Good,,NFR
2025-09-25,2025-09-24,24-35242,II,2025,Jl. Diponegoro Bandar Lampung,Kota Bandar Lampung,DODO,SBM Lampung I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,88.71,86.67,100.00,90.40,93.00,53.23,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-24,2025-09-24,34-16414,III,2025,Jl. Jati Mulya Kp. Sawah,Kota Depok,DODO,SBM Jabode III Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,85.41,81.67,96.17,90.55,91.00,48.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-24,2025-09-24,34-12604,III,2010,Jl. Raya Tanjung Barat,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,85.74,83.00,100.00,90.19,89.50,38.41,Pasti Pas Good,,"NFR, Produk JBU"
2025-09-26,2025-09-24,14-291710,I,2025,"Jl. DI Panjaitan,KM.7 - Tanjung Pinang",Kota Tanjung Pinang,DODO,SBM Kepulauan Riau I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.34,93.67,99.04,91.15,94.00,48.96,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-26,2025-09-24,44-55532,IV,2025,"Jl. Magelang Km 13 Krapyak, Triharjo, Kab. Sleman",Kab Sleman,CODO I,SBM Yogyakarta I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,93.76,96.67,100.00,93.28,100.00,60.98,Pasti Pas Good,,NFR
2025-09-26,2025-09-24,44-57411,IV,2025,Jl. Raya Yogya-Solo Raguman,Kab Klaten,DODO,SBM Yogyakarta III Fuel,Re-CAE2,TAGE1,CERTIFIED,NOT CERTIFIED,91.87,92.22,99.09,91.24,99.00,63.48,Pasti Pas Good,,NFR
2025-09-25,2025-09-24,54-69302,V,2025,Jl. Trunojoyo No.220 Kab.Pamekasan - Madura,Kab Pamekasan,DODO,SBM Surabaya IV Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,82.96,85.33,86.13,86.90,88.00,53.40,Pasti Pas Good,,NFR
2025-09-24,2025-09-24,34-45303,III,2025,Jl. Raya Pangeran Kornel Samoja,Kab Sumedang,DODO,SBM Bandung III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.42,85.00,100.00,91.34,94.00,52.50,Pasti Pas Good,,NFR
2025-09-24,2025-09-24,64-78301,VI,2025,JL Raya Sungai pinyuh,Kab Mempawah,,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.52,83.67,99.09,92.80,98.00,43.38,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-25,2025-09-24,44-58116,IV,2025,JL.Wirosari Sulur Kuwu,Kab Grobogan,DODO,SBM Semarang III Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,74.19,68.44,95.21,72.08,60.00,37.56,Basic,Jalur Fast Track,"NFR, Jalur Fast Track"
2025-09-24,2025-09-24,21-34115,II,2025,Jl. Tol Sumatera Terbanggi bakauheni KM 115 B Lampung Tengah,Kab Lampung Tengah,COCO,SBM Lampung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,83.93,81.67,92.15,91.33,92.00,42.86,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-25,2025-09-24,44-58106,IV,2025,Jl. Getasrejo Blora Purwodadi Grobogan,Kab Grobogan,DODO,SBM Semarang III Fuel,Re-CAE2,TAGE1,CERTIFIED,NOT CERTIFIED,83.49,82.89,99.04,87.55,71.50,40.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-24,14-282682,I,2025,"Jl. Garuda Sakti Km.2,5 - Kampar",Kota Pekanbaru,DODO,SBM Riau I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,86.49,86.00,92.33,92.51,100.00,43.46,Pasti Pas Good,,NFR
2025-09-26,2025-09-24,84-99106,VIII,2025,JL. Raya Abepura  Kota Raja No. 77,Kota Jayapura,DODO,SBM Papua I,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,90.47,87.33,100.00,92.27,100.00,58.16,Pasti Pas Good,,NFR
2025-09-24,2025-09-24,34-16708,III,2025,"Jl. Raya tol jagorawi km.45, ciawi",Kab Bogor,DODO,SBM Jabode V Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,91.88,84.84,100.00,94.31,99.00,72.08,Pasti Pas Good,,
2025-09-26,2025-09-24,54-87204,V,2025,"Lombu, Kec. Wewewa Tim., Kabupaten Sumba Barat Daya",NTT,DODO,SBM NTT I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,91.12,86.11,100.00,96.40,98.00,49.30,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-25,2025-09-24,54-601117,V,2025,Jl. Ngaglik No.73-75 Surabaya,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.1,86.67,100.00,91.96,92.00,64.90,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-26,2025-09-24,14-228321,I,2025,"Jl.Diponegoro, Gunungsitoli - Nias",Kota Gunung Sitoli,DODO,SBM Sibolga I,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,88.26,87.67,99.04,91.59,93.00,46.30,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-24,2025-09-24,34-40509,III,2025,JL. RAYA CIKAMUNING,Kab Bandung Barat,DODO,SBM Bandung II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,72.94,93.33,51.42,82.21,82.00,48.80,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-09-24,2025-09-24,34-12307,III,2025,Jl. Ciputat Raya No.12 Pondok Pinang,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.1,90.67,99.09,91.54,93.00,65.60,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-09-24,2025-09-24,54-82119,V,2025,"Jln. Batukaru no 115 Buruan, Penebel, Tabanan,",Kab. Tabanan,DODO,SBM Bali II Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,88.85,86.33,95.44,92.06,98.00,61.00,Pasti Pas Good,,NFR
