send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts
2026-04-04,2026-04-02,64-74308,VI,2026,"Jl. Jend. Sudirman km 2,00, sampit",Kab KotawaringinTim,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,51","84,67",100,"91,86",93,"54,3",Pasti Pas Good,
2026-04-06,2026-04-06,64-74309,VI,2026,"Jl. M.T Haryono Kab. Kotawaringin Timur, Kalteng",Kab KotawaringinTim,DODO,SBM Kalteng II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,01","85,67",100,"92,55",100,"78,1",Pasti Pas Excellent,
2026-04-06,2026-04-02,64-74311,VI,2026,Jl. Jend Sudirman Kab. Kotawaringin Timur,Kab KotawaringinTim,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,95","84,67",100,"92,65",93,"47,16",Pasti Pas Good,
2026-04-01,2026-04-01,64-74312,VI,2026,Jln.Tjilik Riwut Km.8 Kec.Baamang Hulu,Kab KotawaringinTim,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,17","84,67",100,"93,8",93,"47,16",Pasti Pas Good,
2026-04-13,2026-04-10,64-74402,VI,2026,"Jl. Merdeka, Kereng Pangi",Kab Katingan,DODO,SBM Kalteng II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,27","84,67","98,54","91,79",95,"54,3",Pasti Pas Good,
2026-04-10,2026-04-09,64-751026,VI,2026,"JL. POROS SAMARINDA - BONTANG, SUNG",Kota Samarinda,DODO,SBM Kaltimut II Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,"88,54","83,33",100,"88,77",96,"61,8",Pasti Pas Good,
2026-04-21,2026-04-21,64-75116,VI,2026,Jl. Teuku Umar,Kota Samarinda,DODO,SBM Kaltimut II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"86,9",82,100,"88,37",86,"60,36",Pasti Pas Good,
2026-04-02,2026-04-01,64-75120,VI,2026,Jl Sultan Sulaiman Sambutan Pelita VII,Kota Samarinda,DODO,SBM Kaltimut II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"85,73",81,100,"88,43",95,"42,1",Pasti Pas Good,
2026-04-09,2026-04-08,64-75121,VI,2026,Jl. Wahid Hasyim Sempaja,Kota Samarinda,DODO,SBM Kaltimut II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,89","89,33",100,"89,28",95,"57,3",Pasti Pas Good,
2026-04-06,2026-04-04,64-75128,VI,2026,"Jl. Ir. H Juanda, Kec. Samarinda Ulu, Kel. Air Hitam",Kota Samarinda,DODO,SBM Kaltimut II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,72",88,"92,7","92,42",100,"80,2",Pasti Pas Excellent,
2026-04-20,2026-04-20,64-75201,VI,2026,Jl. Soekarno-Hatta Km. 38 Samboja Balikpapan,Kab KutaiKartanegara,,SBM Kaltimut II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,2",82,"95,21","87,6",98,"57,3",Pasti Pas Good,
2026-04-01,2026-04-01,64-75209,VI,2026,Jl. Poros Muara Badak - Samarinda,Kab KutaiKartanegara,DODO,SBM Kaltimut II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,69",81,100,"95,19",93,"50,46",Pasti Pas Good,
2026-04-06,2026-04-06,64-75301,VI,2026,"Jl.Brigjen Katamso, Kota Bontang",Kota Bontang,DODO,SBM Kaltimut III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,58","90,33","96,17","96,6",100,"73,1",Pasti Pas Excellent,
2026-04-07,2026-04-06,64-75303,VI,2026,Jl Jend Sudirman Tanjung Laut,Kota Bontang,DODO,SBM Kaltimut III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"84,57",81,"96,17","92,59",81,"48,1",Pasti Pas Good,
2026-04-07,2026-04-07,64-75312,VI,2026,Jl. Arief Rahman  Hakim Bontang Kaltim ,Kota Bontang,DODO,SBM Kaltimut III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"85,7","82,67","96,35","87,93",93,"51,1",Pasti Pas Good,
2026-04-20,2026-04-20,64-755016,VI,2026,"Jl. Soekarno Hatta, Km.28 Poros Balikpapan – Samarinda, Kec. Samboja",Kab KutaiKartanegara,,SBM Kaltimut II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,68","86,22",100,"93,11",85,74,Pasti Pas Excellent,
2026-04-09,2026-04-08,64-75503,VI,2026,Jl Mangkunegara,Kab KutaiKartanegara,,SBM Kaltimut II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,83","86,67",100,"93,6",100,"81,21",Pasti Pas Excellent,
2026-04-15,2026-04-14,64-76110,VI,2026,Jl. Soekarno Hatta KM.14 Balikpapan,Kota Balikpapan,,SBM Kaltimut I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"84,87",81,100,"89,53","85,5","41,2",Pasti Pas Good,
2026-04-14,2026-04-14,64-76112,VI,2026,Jl. Soekarno Hatta KM. 4.5,Kota Balikpapan,,SBM Kaltimut I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,92",82,"96,17","93,63",95,"62,51",Pasti Pas Good,
2026-04-14,2026-04-13,64-76118,VI,2026,JL MULAWARMAN NO 99 RT 05 BATAKAN KEL MANGGAR    ,Kota Balikpapan,,SBM Kaltimut I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,01",81,"93,95","90,61",100,64,Pasti Pas Good,
2026-04-14,2026-04-13,64-76124,VI,2026,JL.Mulawarman No.86 RT.05 Teritip,KAB. PENAJAM,DODO,SBM Kaltimut I Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,"87,68",85,100,"94,14",95,"38,5",Pasti Pas Good,
2026-04-16,2026-04-15,64-76205,VI,2026,"JL NEGARA RT 13 KEL. LONGKALI , KAB.PASER",Kab Paser,,SBM Kaltimut I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"83,81","80,89",100,"89,79",85,"33,46",Pasti Pas Good,
2026-04-17,2026-04-17,64-77309,VI,2026,"JL. HARM AYOEB, KEL. BEDUNGUN, KEC.",Kab Berau,DODO,SBM Kaltimut III Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,"86,67","84,33","96,17","94,08",95,42,Pasti Pas Good,
2026-04-17,2026-04-17,64-77310,VI,2026,"JL. BAYANUDIN RT.001 RW.00,",Kab Berau,DODO,SBM Kaltimut III Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,"86,76","82,67","94,63","91,29",95,"57,5",Pasti Pas Good,
2026-04-04,2026-04-04,64-78101,VI,2026,Jl.Adi Sucipto Parit H.Husin I,Kota Pontianak,,SBM Kalbar I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"85,78","83,33",100,"87,51",83,"49,58",Pasti Pas Good,
2026-04-14,2026-04-14,64-78103,VI,2026,Jl. KH Ahmad Dahlan,Kota Pontianak,DODO,SBM Kalbar I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,54","91,67",100,95,94,"76,38",Pasti Pas Excellent,
2026-04-04,2026-04-04,64-78105,VI,2026,Jl Tanjung Pura,Kota Pontianak,,SBM Kalbar I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"85,66","83,67","98,94","86,52",93,"42,83",Pasti Pas Good,
2026-04-13,2026-04-13,64-78108,VI,2026,Jl DI Panjaitan Ketapang,Kab Ketapang,,SBM Kalbar III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,9","84,67",100,"88,45",98,"60,1",Pasti Pas Good,
2026-04-02,2026-04-02,64-78109,VI,2026,Jl Tanjung Raya II Kelurahan Parit Mayor Ptk,Kota Pontianak,,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"84,21","84,67","98,94","86,69",83,"34,83",Pasti Pas Good,
2026-04-16,2026-04-15,64-78110,VI,2026,Jl Sultan Hamid II Tanjung hilir,Kota Pontianak,DODO,SBM Kalbar I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"89,02","88,33",100,"92,48",93,"47,16",Pasti Pas Good,
2026-04-01,2026-04-01,64-78112,VI,2026,Jl. Gusti Hamzah,Kota Pontianak,DODO,SBM Kalbar I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"87,5","84,67","97,12","86,19",98,"59,33",Pasti Pas Good,
2026-04-01,2026-04-01,64-78115,VI,2026,JL. RE Martadinata Pontianak,Kota Pontianak,DODO,SBM Kalbar I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"86,45","84,67",100,"88,18",93,"41,23",Pasti Pas Good,
2026-04-15,2026-04-14,64-78116,VI,2026,Jl Sungai Raya Dalam,Kota Pontianak,DODO,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,56",87,100,"92,86",93,"35,71",Pasti Pas Good,
2026-04-02,2026-04-02,64-78117,VI,2026,Jl Kom Yos Sudarso,Kota Pontianak,DODO,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,29","83,33",100,"87,23",92,"46,28",Pasti Pas Good,
2026-04-16,2026-04-16,64-78121,VI,2026,"JL. DR WAHIDIN SUDIROHUSODO, KEL. SUNGAI JAWI, PONTIANAK KOTA",Kota Pontianak,DODO,SBM Kalbar I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,"87,3","83,67",100,"89,39",93,"50,13",Pasti Pas Good,
2026-04-15,2026-04-15,64-78203,VI,2026,Jl Khatulistiwa,Kota Pontianak,,SBM Kalbar I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,11","91,67",100,"93,2",100,"79,68",Pasti Pas Excellent,
2026-04-17,2026-04-16,64-78317,VI,2026,JL Ahmad Yani II Kab. Kubu Raya,Kab Kubu Raya,,SBM Kalbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,86","86,67",100,"93,49",92,"39,56",Pasti Pas Good,
2026-04-17,2026-04-17,64-78319,VI,2026,Jl. Trans Kalimantan Desa Teluk Bakung Kec. Sungai Ambawang ,Kab Kubu Raya,,SBM Kalbar I Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,"70,09","63,11",77,"83,72","89,5","24,18",Basic,"Masa Berlaku APAR, Izin Prinsip, PELUMAS"
2026-04-17,2026-04-16,64-78321,VI,2026,Jl. Raya Sungai Kakap Kecamatan Sungai Kakap Kab. Kubu Raya,Kab. Kubu Raya,DODO,SBM Kalbar I Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,"83,9","83,78",100,"85,4",83,"30,28",Basic,PELUMAS
2026-04-13,2026-04-10,64-78501,VI,2026,Jl. Raya Sosok Desa Sosok Kec. Tayan Hulu Kab. Sanggau,Kab Sanggau,,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,15","88,33",100,"92,9",92,"58,66",Pasti Pas Good,
2026-04-13,2026-04-11,64-78503,VI,2026,Jl  Raya Tayan,Kab Sanggau,,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,74",89,100,"93,1",93,"61,23",Pasti Pas Good,
2026-04-10,2026-04-09,64-78505,VI,2026,Jl. Raya Sanggau Bodok,Kab Sanggau,,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,3","87,67",100,"93,1",93,"40,8",Pasti Pas Good,
2026-04-10,2026-04-09,64-78508,VI,2026,Jl. Raya Sanggau Bodok - Sekadau,Kab Sanggau,DODO,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,15","83,33",100,"93,9",93,"40,8",Pasti Pas Good,
2026-04-09,2026-04-08,64-78511,VI,2026,Jl. Raya Sanggau Sekadau Ds. Semuntai Kec. Mukok,Kab Sanggau,,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,01","87,67",100,"91,94",92,"51,1",Pasti Pas Good,
2026-04-14,2026-04-13,64-78512,VI,2026,Jl. Trans Kalimantan Desa Subah Kec. Tayan Hilir Kab. Sanggau,Kab Sanggau,DODO,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,19","88,33",100,"92,36",91,"51,1",Pasti Pas Good,
2026-04-13,2026-04-10,64-78513,VI,2026,"Jl. Simpang Tanjung Kec. Sosok Desa Binjai, Kab. Sanggau",Kab Sanggau,,SBM Kalbar II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,13","88,33",100,"92,56",93,58,Pasti Pas Good,
